key,energy,liveliness,tempo,speechiness,acousticness,instrumentalness,time_signature,duration,loudness,valence,danceability,mode,time_signature_confidence,tempo_confidence,key_confidence,mode_confidence,moods,genres
11.0,0.599746,0.116932,103.268,0.202241,0.009602,0.0,0.0,4.0,217.64,-8.446,0.768291,0.913059,0.712,0.311,0.262,1.0,"cocky,visceral,motivational",rap
1.0,0.946735,0.21354199999999998,133.046,0.142348,0.026317,2.6000000000000002e-05,1.0,4.0,202.56,-4.812,0.7819309999999999,0.887114,0.34800000000000003,0.329,0.622,1.0,rowdy,rap
1.0,0.8551019999999999,0.541437,130.016,0.27315,0.038836999999999997,0.0,1.0,3.0,217.72,-4.17,0.737445,0.524247,0.122,0.281,0.976,0.452,"energetic,visceral",dance
6.0,0.542412,0.093045,67.825,0.031312,0.40530099999999997,0.0,1.0,4.0,213.37333,-6.319,0.234095,0.273505,0.0,0.038,0.025,0.772,angsty,rock
1.0,0.779326,0.9394969999999999,154.635,0.07291399999999999,0.765809,0.744379,1.0,4.0,471.31864,-12.916,0.415248,0.413178,0.20800000000000002,0.216,0.109,0.581,classy,jazz
0.0,0.564973,0.11380599999999999,125.021,0.058960000000000005,0.14987899999999998,0.778308,1.0,3.0,465.37333,-13.916,0.039617,0.5643509999999999,0.684,0.5660000000000001,0.419,0.397,"cold,nocturnal",dance
5.0,0.948067,0.099434,127.864,0.036205999999999995,0.016815999999999998,0.365465,0.0,4.0,233.72,-5.227,0.7027939999999999,0.688534,0.084,0.448,0.892,1.0,"energetic,nocturnal",dance
4.0,0.785616,0.36359199999999997,86.499,0.211556,0.126573,0.0,1.0,4.0,218.27873,-8.196,0.7132649999999999,0.713804,0.25,0.245,1.0,1.0,"cocky,visceral",rap
6.0,0.606542,0.163352,200.29,0.34379499999999996,0.714819,2.6000000000000002e-05,1.0,4.0,127.18667,-11.201,0.78751,0.667827,0.625,0.54,0.166,1.0,rowdy,rap
6.0,0.715518,0.327895,176.216,0.241359,0.020520999999999998,0.0,0.0,4.0,268.53333,-8.716,0.796468,0.658845,0.21,0.352,0.093,1.0,"cocky,aggressive",rap
0.0,0.678572,0.10493799999999999,93.761,0.329881,0.133236,0.0,1.0,4.0,215.46667,-6.454,0.9577819999999999,0.835409,0.47500000000000003,0.5670000000000001,0.449,1.0,"cocky,visceral",dance
10.0,0.9734579999999999,0.329138,116.297,0.055154999999999996,0.011198999999999999,0.00019899999999999999,0.0,4.0,405.8,-5.91,0.861748,0.679898,0.38,0.396,0.863,1.0,"energetic,nocturnal",dance
11.0,0.513212,0.5173059999999999,118.864,0.031369,0.804731,0.000366,1.0,3.0,140.53333,-9.368,0.8216169999999999,0.7018139999999999,0.682,0.705,0.624,0.8200000000000001,sprightly,rock
10.0,0.022062,0.11203,137.487,0.046418,0.969873,0.916125,0.0,5.0,204.88,-26.97,0.054855,0.336767,0.078,0.297,0.10300000000000001,0.513,"seductive,sad,nocturnal,mellow",jazz
6.0,0.300271,0.09719499999999999,95.478,0.029567,0.6052759999999999,3.9e-05,0.0,4.0,213.65333,-12.665,0.30972299999999997,0.5908559999999999,0.325,0.34600000000000003,0.525,1.0,"classy,nocturnal",jazz
5.0,0.882945,0.45450599999999997,107.041,0.045144,0.005509,0.8391000000000001,1.0,4.0,293.14667,-9.154,0.687174,0.6824,0.005,0.34700000000000003,0.932,1.0,atmospheric,rap
4.0,0.699484,0.370309,89.468,0.134903,0.252282,0.000618,0.0,4.0,310.49333,-9.928,0.608425,0.804701,0.724,0.5750000000000001,0.219,1.0,"funky,mellow",rap
2.0,0.8474,0.13558299999999998,165.342,0.116725,0.032027,0.060779,1.0,4.0,342.21333,-7.045,0.694272,0.253116,1.0,0.919,0.211,0.833,trippy,rock
0.0,0.358052,0.141169,88.504,0.13613799999999998,0.639474,0.0,1.0,4.0,145.85469,-10.841,0.7791049999999999,0.621362,0.878,0.6910000000000001,0.115,0.984,"introspective,sad,lush",jazz
7.0,0.9022600000000001,0.631821,127.999,0.051460000000000006,0.245495,0.0,0.0,4.0,221.89333,-3.386,0.5805049999999999,0.681195,0.268,0.364,0.909,1.0,"happy,energetic,celebratory",dance
10.0,0.737771,0.7323339999999999,122.898,0.13911099999999998,0.008619,0.41322000000000003,0.0,4.0,258.04,-5.257,0.27880299999999997,0.726641,0.643,0.494,0.845,1.0,energetic,dance
1.0,0.300661,0.10199699999999999,91.15,0.12293000000000001,0.217714,0.000103,0.0,4.0,257.86667,-13.001,0.5359849999999999,0.7982009999999999,0.5650000000000001,0.528,0.514,1.0,"trashy,sexual",rap
2.0,0.054002999999999995,0.084799,93.543,0.037624,0.982348,0.013682999999999999,1.0,5.0,236.78667,-16.445,0.09906799999999999,0.397671,0.43,0.534,0.048,0.484,"soothing,classy,nocturnal,lush",jazz
0.0,0.485074,0.09390899999999999,120.025,0.186728,0.445275,9.5e-05,1.0,4.0,258.96,-6.199,0.48883699999999997,0.8835259999999999,0.744,0.443,0.404,1.0,"energetic,cold,visceral,nocturnal",dance
4.0,0.811148,0.9803109999999999,77.72,0.069572,0.000545,0.628143,0.0,4.0,424.64608,-16.868,0.20385799999999998,0.315478,0.5750000000000001,0.5630000000000001,0.5700000000000001,0.964,"angsty,aggressive",rock
1.0,0.544787,0.081346,88.889,0.202842,0.469713,0.000443,1.0,4.0,207.90812,-10.882,0.223871,0.823063,0.765,0.433,0.6900000000000001,1.0,"cocky,visceral",rap
0.0,0.188791,0.11633099999999999,196.184,0.037534,0.9892869999999999,0.874099,0.0,3.0,317.18757,-18.499,0.248501,0.322214,0.299,0.456,0.094,0.891,classy,jazz
7.0,0.88165,0.564179,95.228,0.047691,0.292138,0.8223229999999999,1.0,4.0,250.3571,-10.732,0.5991000000000001,0.6941339999999999,0.015,0.28,0.72,1.0,funky,rap
8.0,0.036489,0.12314399999999999,116.195,0.041407,0.96672,0.92793,1.0,4.0,223.84,-25.615,0.07155399999999999,0.5396219999999999,0.389,0.583,0.51,1.0,soothing,jazz
9.0,0.46501099999999995,0.144392,187.093,0.034934,0.431342,0.8224279999999999,0.0,3.0,375.66667,-10.391,0.34729899999999997,0.29671000000000003,0.558,0.609,0.033,1.0,warm,jazz
7.0,0.322447,0.111802,82.218,0.038636,0.8747229999999999,0.271795,0.0,4.0,255.14667,-6.987,0.707298,0.5771189999999999,0.502,0.466,0.026000000000000002,0.789,"warm,sprightly",jazz
1.0,0.8448169999999999,0.087388,94.34,0.058987,0.054576,1e-06,0.0,4.0,239.26667,-3.543,0.802284,0.7264039999999999,0.586,0.546,0.508,1.0,rowdy,rap
6.0,0.787631,0.46441000000000004,146.834,0.085204,0.28926799999999997,0.037150999999999997,1.0,4.0,405.29333,-17.071,0.6645639999999999,0.494058,0.384,0.336,0.075,1.0,"trippy,lush",jazz
0.0,0.513459,0.105311,120.506,0.06673799999999999,0.0027819999999999998,0.125688,0.0,4.0,347.93333,-13.733,0.591069,0.795833,0.029,0.08600000000000001,0.458,1.0,energetic,dance
1.0,0.462005,0.368377,96.327,0.049939,0.056410999999999996,0.002813,1.0,4.0,229.59891,-7.679,0.594626,0.808159,0.257,0.515,0.909,1.0,cocky,rap
2.0,0.41028899999999996,0.124734,182.525,0.064674,0.588294,0.363844,0.0,4.0,278.98993,-13.702,0.8036519999999999,0.574014,0.299,0.366,0.016,0.438,"warm,sprightly",jazz
7.0,0.940143,0.27224899999999996,120.188,0.11150499999999999,0.065482,0.878842,0.0,4.0,224.89333,-5.64,0.759058,0.42433299999999996,0.687,0.655,0.626,1.0,classy,jazz
7.0,0.950047,0.08161,99.647,0.037552999999999996,3.0000000000000004e-05,0.001847,1.0,4.0,235.32,-8.497,0.70984,0.43105000000000004,0.5650000000000001,0.9390000000000001,0.156,0.753,angsty,rock
9.0,0.658905,0.305494,102.464,0.031543,0.350031,9.900000000000001e-05,1.0,4.0,214.17333,-7.395,0.53507,0.440613,0.777,0.666,0.422,1.0,sad,rock
3.0,0.31396399999999997,0.112787,99.249,0.939471,0.930163,2e-06,0.0,4.0,269.87057,-18.804,0.791118,0.5822229999999999,0.0,0.0,0.298,0.461,"cocky,motivational",rap
5.0,0.8434379999999999,0.348132,126.057,0.060760999999999996,0.00496,0.0,1.0,4.0,182.28,-4.385,0.6005469999999999,0.597687,0.577,0.537,0.801,1.0,energetic,dance
6.0,0.601441,0.06580799999999999,86.527,0.47595499999999996,0.224775,0.0,0.0,4.0,256.42667,-4.907,0.731259,0.748481,0.404,0.432,0.113,0.723,funky,rap
2.0,0.5007309999999999,0.066125,163.21,0.493063,0.9313629999999999,0.001251,1.0,4.0,165.01655,-11.391,0.878794,0.6471169999999999,0.6900000000000001,0.608,0.067,0.789,"classy,sprightly",jazz
6.0,0.8061800000000001,0.33139599999999997,191.097,0.39949799999999996,0.012078,0.0,0.0,4.0,208.2078,-5.657,0.8469129999999999,0.6444409999999999,0.735,0.707,0.25,1.0,rowdy,rap
0.0,0.831707,0.114968,130.042,0.35134899999999997,0.610171,1e-06,0.0,4.0,289.58667,-4.939,0.392136,0.715625,0.0,0.0,0.40800000000000003,0.625,rowdy,rap
8.0,0.649906,0.127051,82.053,0.09697599999999999,0.47149,0.278103,1.0,4.0,504.86667,-7.611,0.368987,0.46459399999999995,0.462,0.448,0.061,0.507,"warm,sprightly",jazz
10.0,0.8849509999999999,0.229123,98.408,0.038279,0.263407,0.0,1.0,4.0,169.29288,-6.604,0.711727,0.496079,0.5760000000000001,0.5630000000000001,0.845,1.0,mellow,rock
9.0,0.948718,0.165849,113.368,0.126019,0.016996999999999998,1e-06,1.0,4.0,290.70667,-5.5969999999999995,0.28471599999999997,0.717992,0.329,0.184,0.8300000000000001,0.989,funky,rock
8.0,0.8693379999999999,0.26004299999999997,98.585,0.230014,0.625846,0.0,1.0,4.0,212.50902,-5.281,0.619729,0.6286349999999999,0.199,0.34900000000000003,0.618,1.0,mellow,rap
3.0,0.11533299999999999,0.121116,77.184,0.037597,0.991605,0.9050739999999999,0.0,4.0,164.29333,-16.691,0.095035,0.423616,0.22,0.592,0.019,0.892,mellow,jazz
3.0,0.688307,0.156054,91.665,0.18472000000000002,0.030303,0.063498,1.0,4.0,229.93333,-7.215,0.559669,0.499853,0.036000000000000004,0.274,0.367,1.0,hypnotic,rap
10.0,0.6079559999999999,0.08756000000000001,171.978,0.364649,0.03975,0.0,0.0,3.0,216.82667,-8.76,0.364365,0.753965,0.0,0.108,0.215,0.665,"cocky,motivational",rap
5.0,0.950433,0.481074,97.932,0.13309,0.0565,0.8091349999999999,0.0,4.0,218.88,-5.206,0.49326299999999995,0.462401,0.858,0.744,0.168,1.0,raw,rock
1.0,0.879925,0.116126,98.776,0.270331,0.056631999999999995,0.0,1.0,4.0,166.98667,-3.888,0.862501,0.7555700000000001,0.744,0.665,0.197,1.0,"cocky,visceral",dance
5.0,0.309303,0.15922699999999998,131.888,0.040680999999999995,0.845155,0.669137,0.0,5.0,364.07955,-18.199,0.199119,0.465812,0.521,0.577,0.889,0.713,"gloomy,angsty,spacey",rock
1.0,0.46945099999999995,0.109037,93.474,0.103616,0.181008,0.362446,1.0,4.0,240.39955,-10.278,0.933441,0.759536,0.535,0.637,0.642,1.0,"funky,mellow",rap
11.0,0.9263659999999999,0.368998,160.347,0.044392,0.002404,0.094801,0.0,4.0,294.06667,-10.039,0.588676,0.41767099999999996,0.13,0.167,0.20700000000000002,0.996,sprightly,rock
7.0,0.948741,0.057259,123.383,0.048596,0.0034219999999999997,0.725058,1.0,4.0,165.89333,-6.946,0.793349,0.70186,1.0,0.8240000000000001,0.85,1.0,"cold,angsty,trashy",rock
5.0,0.9376909999999999,0.10410599999999999,144.17,0.031924,0.0009989999999999999,0.00269,1.0,4.0,191.56,-3.496,0.950896,0.530274,1.0,0.853,0.8280000000000001,1.0,angsty,rock
10.0,0.207639,0.104109,86.836,0.033519,0.85794,0.26279399999999997,1.0,1.0,230.29333,-7.957,0.142654,0.321393,0.445,0.511,0.043000000000000003,0.026000000000000002,mellow,jazz
4.0,0.11329199999999999,0.063638,145.075,0.038904,0.944487,0.937777,0.0,4.0,275.48,-21.471,0.113664,0.365832,0.528,0.536,0.011,0.988,"trippy,lush",jazz
7.0,0.8771479999999999,0.06822099999999999,91.96,0.231571,0.019944,0.0,1.0,4.0,292.16,-3.513,0.640357,0.871826,0.13,0.28200000000000003,0.516,1.0,"cocky,visceral",rap
1.0,0.36012299999999997,0.213757,159.85,0.348393,0.145041,0.000576,0.0,4.0,358.89333,-14.385,0.626837,0.746765,0.305,0.242,0.481,1.0,visceral,rap
1.0,0.8999959999999999,0.574079,121.926,0.033201,0.000408,0.815642,1.0,4.0,426.18667,-6.104,0.11656699999999999,0.701626,1.0,0.754,0.864,1.0,cold,dance
5.0,0.8099139999999999,0.725322,119.887,0.226596,0.19991899999999999,0.0,1.0,4.0,175.57333,-5.024,0.797967,0.819202,0.069,0.004,0.8130000000000001,1.0,"cocky,visceral",dance
8.0,0.939785,0.262663,97.965,0.036994,0.140149,0.7440319999999999,0.0,4.0,220.37333,-5.191,0.960765,0.733011,0.601,0.421,0.083,1.0,"funky,energetic",dance
1.0,0.682057,0.43046199999999996,122.799,0.133415,0.113076,0.921277,1.0,4.0,384.65333,-9.934,0.66105,0.529724,0.35100000000000003,0.434,0.253,0.995,classy,jazz
8.0,0.685962,0.079053,125.373,0.028614999999999998,0.175682,2e-05,1.0,3.0,291.64,-6.484,0.574346,0.710696,0.741,0.593,0.707,0.9450000000000001,mellow,rock
11.0,0.724598,0.098171,116.785,0.03259,0.136907,0.159043,1.0,4.0,158.90667,-8.986,0.749788,0.469095,1.0,0.928,0.967,1.0,"spacey,hypnotic,mellow",rock
8.0,0.462923,0.218637,134.372,0.043372,0.8264969999999999,0.010528,1.0,4.0,642.90667,-7.55,0.578863,0.5181359999999999,0.535,0.54,0.11800000000000001,0.845,classy,jazz
6.0,0.455464,0.10606000000000002,88.784,0.315586,0.045818,3.3e-05,0.0,4.0,315.6,-10.337,0.34185899999999997,0.8472139999999999,0.46900000000000003,0.457,0.032,0.891,cocky,rap
9.0,0.121067,0.101685,91.127,0.15857000000000002,0.978478,0.7777029999999999,0.0,4.0,140.29333,-16.689,0.359255,0.596057,0.611,0.47700000000000004,0.135,0.763,"happy,sprightly",jazz
6.0,0.8319900000000001,0.46486299999999997,170.237,0.392644,0.040739,0.0,0.0,4.0,210.31937,-4.617,0.5731539999999999,0.60929,0.431,0.553,0.095,1.0,funky,rap
7.0,0.948453,0.08774599999999999,137.936,0.24148399999999998,0.283313,0.828337,0.0,4.0,181.36,-4.449,0.698207,0.801551,0.761,0.519,0.666,1.0,"funky,celebratory",rap
8.0,0.65324,0.149579,113.951,0.157444,0.018612999999999998,4e-06,1.0,3.0,268.53333,-5.05,0.513454,0.724889,1.0,0.862,0.8320000000000001,0.9380000000000001,rowdy,rap
1.0,0.6437419999999999,0.109954,121.916,0.054858,0.054161,0.7808189999999999,0.0,4.0,228.48902,-11.668,0.585772,0.784311,0.758,0.648,0.668,1.0,energetic,dance
1.0,0.24798299999999998,0.10509099999999999,139.233,0.041253,0.930929,0.0,1.0,4.0,140.40218,-10.196,0.557662,0.72628,0.533,0.456,0.075,0.715,"soothing,classy,nocturnal,lush",jazz
2.0,0.926233,0.06346299999999999,125.044,0.041395999999999995,8.2e-05,0.143693,0.0,4.0,192.49333,-4.452,0.651739,0.398059,0.055,0.301,0.586,0.995,rowdy,rock
7.0,0.822786,0.481904,100.055,0.038388,0.007591,3.1e-05,1.0,4.0,247.93333,-5.965,0.340487,0.456769,0.183,0.504,0.162,0.915,"energetic,angsty",rock
7.0,0.494842,0.827575,168.532,0.048263999999999994,0.672169,0.8526739999999999,0.0,4.0,117.16526,-9.553,0.9631329999999999,0.5386489999999999,0.372,0.521,0.402,1.0,"classy,sprightly",jazz
10.0,0.717533,0.289369,96.222,0.098934,0.11916299999999999,1.1000000000000001e-05,0.0,4.0,258.64,-4.384,0.671989,0.836533,0.467,0.496,0.676,1.0,funky,rap
10.0,0.52322,0.11469199999999999,94.794,0.343454,0.15534299999999998,7e-06,0.0,4.0,316.26667,-11.619,0.400155,0.8432689999999999,0.648,0.591,0.448,0.975,funky,rap
0.0,0.621568,0.32765000000000005,105.116,0.056499,0.77378,6.1e-05,0.0,4.0,143.91088,-12.738,0.855991,0.554196,0.267,0.28800000000000003,0.636,1.0,"classy,nocturnal",jazz
6.0,0.025446,0.161485,145.157,0.036212999999999995,0.779621,0.46991499999999997,0.0,3.0,332.90667,-29.462,0.039401,0.168375,0.329,0.522,0.059000000000000004,0.552,atmospheric,rock
11.0,0.929244,0.35162499999999997,110.067,0.040181999999999995,0.002033,0.0005149999999999999,0.0,4.0,248.72685,-3.883,0.138533,0.6660269999999999,0.615,0.537,0.559,1.0,"cocky,rowdy",dance
0.0,0.8606429999999999,0.656057,80.448,0.352657,0.481676,0.0,1.0,4.0,278.8,-4.965,0.598155,0.613244,0.485,0.457,0.427,1.0,"gloomy,rowdy,raw,trashy",rap
7.0,0.222402,0.092434,71.209,0.041977,0.963127,0.0,1.0,3.0,173.11347,-10.561,0.23868199999999998,0.36428499999999997,0.486,0.551,0.18,0.358,"classy,sprightly,lush",jazz
2.0,0.39764299999999997,0.11477499999999999,88.141,0.26969499999999996,0.556083,0.068984,1.0,4.0,150.09333,-13.407,0.746753,0.667009,0.15,0.201,0.513,1.0,"classy,seductive,mellow,lush",jazz
6.0,0.756062,0.270191,182.993,0.240254,0.155001,0.000949,0.0,4.0,225.84,-9.028,0.790356,0.761346,0.683,0.555,0.181,1.0,funky,rap
2.0,0.031937,0.101006,68.522,0.055612999999999996,0.992462,0.940831,1.0,5.0,137.18667,-27.619,0.10935299999999999,0.562508,0.493,0.464,0.224,0.368,soothing,jazz
6.0,0.53679,0.11712099999999999,127.993,0.23357399999999998,0.133096,0.8740700000000001,1.0,3.0,444.37605,-8.686,0.593084,0.896648,0.013000000000000001,0.292,0.9,0.437,"cold,nocturnal",dance
5.0,0.6626989999999999,0.072972,199.236,0.051469,0.12781,0.340096,0.0,4.0,242.24,-7.351,0.975165,0.598167,0.676,0.876,0.12,1.0,"campy,mellow,warm",rock
0.0,0.713271,0.130926,173.795,0.043203,0.019107,0.0,1.0,4.0,237.69333,-7.677,0.688697,0.38726499999999997,0.918,0.724,0.318,1.0,"cocky,aggressive",rock
2.0,0.977267,0.11802399999999999,123.517,0.236035,0.00034,2.2000000000000003e-05,1.0,4.0,164.73333,-5.304,0.124624,0.29434099999999996,0.113,0.23700000000000002,0.074,0.873,aggressive,rock
10.0,0.562291,0.07518799999999999,82.697,0.035304999999999996,0.54923,0.007869,1.0,4.0,191.22667,-10.7,0.484025,0.31618799999999997,0.279,0.493,0.35100000000000003,0.89,"classy,sprightly,mellow,lush",jazz
0.0,0.5514709999999999,0.060773999999999995,118.033,0.047584999999999995,0.016737,0.164657,1.0,4.0,235.54322,-10.933,0.487045,0.822372,0.493,0.46900000000000003,0.913,0.911,"spacey,nocturnal,lush",dance
7.0,0.9531900000000001,0.086878,155.71,0.085589,0.000336,9e-06,1.0,4.0,338.86667,-4.931,0.375824,0.190601,0.251,0.393,0.227,0.993,"angsty,aggressive",rock
8.0,0.715123,0.350908,130.048,0.085865,0.19816,0.0,1.0,4.0,214.26667,-6.523,0.622738,0.723364,0.0,0.17200000000000001,0.41600000000000004,1.0,rowdy,rap
11.0,0.9221959999999999,0.077813,117.303,0.119944,0.029314999999999997,0.001671,0.0,4.0,238.56,-4.809,0.6797839999999999,0.498496,0.385,0.452,0.486,0.9540000000000001,"aggressive,rowdy",rock
11.0,0.128723,0.11902000000000001,133.365,0.033346,0.8811239999999999,0.0024449999999999997,1.0,4.0,221.10667,-14.416,0.225386,0.308791,0.6930000000000001,0.759,0.077,0.319,"introspective,sad,lush",jazz
10.0,0.830869,0.504026,126.539,0.43893899999999997,0.365016,0.0,0.0,4.0,250.36,-5.313,0.8459949999999999,0.519157,0.5700000000000001,0.56,0.021,1.0,"cocky,celebratory,rowdy",rap
6.0,0.34374000000000005,0.350877,86.415,0.896405,0.993556,0.0,1.0,4.0,83.8468,-21.798000000000002,0.44282099999999996,0.6151700000000001,0.265,0.28400000000000003,0.372,0.86,"introspective,funky",rap
4.0,0.504829,0.159211,92.514,0.051313,0.43398499999999995,0.0,1.0,4.0,223.42667,-10.373,0.476327,0.5592849999999999,0.524,0.484,0.47700000000000004,0.917,"energetic,angsty",rock
2.0,0.996756,0.157827,96.49,0.070781,1e-06,0.835795,1.0,4.0,225.26667,-3.031,0.564252,0.415485,0.47300000000000003,0.34500000000000003,0.28700000000000003,0.9580000000000001,cocky,rock
11.0,0.7756069999999999,0.387303,101.797,0.185771,0.17448000000000002,0.0,1.0,4.0,250.85333,-7.623,0.6305900000000001,0.7684019999999999,0.561,0.532,0.176,1.0,funky,rap
11.0,0.798874,0.361641,131.978,0.27108699999999997,0.092996,2e-06,0.0,4.0,168.30667,-7.361,0.8981509999999999,0.766546,0.065,0.302,1.0,1.0,"energetic,visceral",dance
6.0,0.9700479999999999,0.360238,80.392,0.371899,0.369135,0.0,1.0,4.0,308.70667,-2.18,0.816618,0.532597,0.549,0.302,0.418,0.514,"cocky,motivational",rap
10.0,0.44359499999999996,0.12258699999999999,71.88,0.057781,0.790007,1e-06,1.0,4.0,141.99932,-6.382,0.428877,0.49061899999999997,0.132,0.36,0.059000000000000004,0.96,"soothing,classy,nocturnal,lush",jazz
10.0,0.6789029999999999,0.09021599999999999,139.883,0.31218599999999996,0.108886,0.0,0.0,4.0,209.86667,-4.158,0.5232209999999999,0.852889,0.4,0.397,0.706,1.0,"cocky,visceral",rap
0.0,0.727598,0.048872,182.922,0.043723,0.162331,0.7902819999999999,1.0,4.0,188.49333,-10.145,0.9652529999999999,0.5808019999999999,0.807,0.761,0.031,1.0,"funky,warm",rock
10.0,0.451094,0.117796,152.316,0.144458,0.79781,0.001273,0.0,4.0,455.18667,-15.062,0.713866,0.5029859999999999,0.26,0.289,0.167,0.47200000000000003,"classy,warm",jazz
7.0,0.540029,0.263857,125.981,0.198188,0.03424,0.007606,1.0,4.0,379.02667,-4.965,0.46531599999999995,0.927093,0.395,0.546,0.9470000000000001,0.887,energetic,dance
10.0,0.5127700000000001,0.325996,90.223,0.292838,0.140298,0.010168,0.0,4.0,149.39066,-9.301,0.7071000000000001,0.7845329999999999,0.48,0.658,0.533,0.972,"introspective,funky",rap
5.0,0.7897719999999999,0.117806,172.95,0.077606,4.8e-05,0.39633399999999996,1.0,4.0,222.93333,-6.572,0.71028,0.254526,0.581,0.522,0.43,0.8260000000000001,raw,rock
9.0,0.6276729999999999,0.248362,97.987,0.083175,0.188937,0.0,0.0,4.0,152.25333,-9.061,0.668796,0.9311039999999999,0.308,0.35100000000000003,0.499,1.0,"energetic,rowdy",dance
10.0,0.5948709999999999,0.143149,95.927,0.355952,0.48838699999999996,1e-06,0.0,4.0,204.06667,-12.446,0.578572,0.6917059999999999,0.298,0.367,0.325,1.0,"funky,introspective,mellow",rap
2.0,0.864243,0.24770299999999998,98.726,0.046299,0.009500999999999999,2.4e-05,1.0,4.0,249.84,-4.999,0.42448,0.44794000000000006,0.8,0.742,0.27,0.864,aggressive,rock
8.0,0.827297,0.472217,122.01,0.049587,0.020113,0.003959,0.0,4.0,291.16,-5.895,0.7472289999999999,0.6982769999999999,0.385,0.362,0.6900000000000001,1.0,"energetic,nocturnal",dance
2.0,0.859916,0.115407,153.927,0.047934,0.001575,0.00013199999999999998,1.0,4.0,282.67973,-5.406,0.2411,0.512524,0.603,0.655,0.457,0.926,aggressive,rock
5.0,0.6630159999999999,0.275127,131.009,0.030549,0.8371719999999999,0.021522,0.0,3.0,211.45333,-7.476,0.705607,0.387276,0.34800000000000003,0.491,0.686,0.164,classy,jazz
1.0,0.7707,0.34667000000000003,96.087,0.30508599999999997,0.380168,0.0,0.0,4.0,244.94667,-5.943,0.642479,0.616267,0.587,0.47200000000000003,0.28200000000000003,1.0,"funky,mellow",rap
6.0,0.49882299999999996,0.11123000000000001,109.657,0.025432999999999997,0.328736,0.0,1.0,4.0,175.13333,-7.821,0.929009,0.6481049999999999,0.912,0.579,0.62,1.0,"funky,warm",jazz
9.0,0.932068,0.447071,212.593,0.043280000000000006,0.15001299999999998,0.005667999999999999,1.0,4.0,140.0,-14.076,0.513104,0.239539,0.848,0.47300000000000003,0.053,1.0,"energetic,raw",rock
0.0,0.715915,0.127351,137.849,0.032875,0.011944,1.6000000000000003e-05,1.0,4.0,242.81333,-6.5600000000000005,0.31568399999999996,0.31979199999999997,0.0,0.28800000000000003,0.457,0.47900000000000004,"angsty,aggressive",rock
10.0,0.591463,0.541403,139.689,0.454354,0.732252,0.731047,0.0,4.0,513.4,-10.623,0.609255,0.52815,0.192,0.14100000000000001,0.227,0.482,"warm,sprightly",jazz
4.0,0.842213,0.058740999999999995,122.71,0.077305,0.23446399999999998,4.8e-05,0.0,4.0,316.04,-7.256,0.6073459999999999,0.6370239999999999,0.743,0.557,0.858,0.196,energetic,dance
7.0,0.674644,0.11105699999999999,119.593,0.038235,0.22974499999999998,0.005556,0.0,4.0,244.73333,-11.013,0.9044129999999999,0.8702249999999999,0.225,0.181,0.8290000000000001,1.0,"celebratory,campy,lush",dance
1.0,0.9631219999999999,0.882606,140.04,0.053736,0.018987,0.583209,1.0,4.0,510.11918,-8.274000000000001,0.298261,0.425367,0.21,0.374,0.723,0.986,"hypnotic,energetic",dance
4.0,0.253417,0.404203,90.193,0.030337,0.966723,0.254344,1.0,4.0,171.03379,-10.875,0.171256,0.298127,0.38,0.41000000000000003,0.066,0.683,"soothing,classy,nocturnal,lush",jazz
8.0,0.991266,0.179418,114.92,0.09253,4.4000000000000006e-05,0.069522,1.0,4.0,287.06667,-3.7030000000000003,0.322758,0.553472,0.838,0.744,0.808,1.0,aggressive,rock
9.0,0.754497,0.062946,110.752,0.031017,0.692537,0.45337299999999997,1.0,4.0,137.96,-9.493,0.888613,0.614027,0.834,0.619,0.886,0.883,trippy,rock
6.0,0.5766300000000001,0.166437,151.937,0.11285,0.41110399999999997,4e-06,0.0,4.0,206.30667,-7.415,0.416748,0.6501739999999999,0.321,0.452,0.45,0.984,"cocky,visceral",rap
2.0,0.668944,0.243802,93.89,0.035595,0.730652,0.010393,0.0,4.0,297.038,-6.198,0.766405,0.534677,0.543,0.584,0.099,0.779,classy,jazz
0.0,0.203534,0.383022,139.795,0.040366,0.8716269999999999,0.397654,1.0,4.0,185.73061,-15.765,0.415025,0.49669,0.329,0.385,0.14400000000000002,0.91,"classy,sprightly",jazz
0.0,0.052524999999999995,0.106845,126.47,0.072644,0.9954489999999999,0.920983,1.0,3.0,325.04,-25.192,0.230353,0.5881839999999999,0.35000000000000003,0.435,0.018000000000000002,0.8280000000000001,classy,jazz
6.0,0.545711,0.345748,75.235,0.357381,0.010107999999999999,0.0,0.0,4.0,235.26667,-6.833,0.718741,0.571545,0.437,0.453,0.423,1.0,"introspective,funky",rap
10.0,0.888652,0.052757,90.834,0.069482,8e-06,0.06544699999999999,0.0,4.0,240.92,-11.885,0.103172,0.275501,0.618,0.598,0.0,0.386,aggressive,rock
1.0,0.374058,0.085561,118.976,0.090302,0.228684,0.17610299999999998,1.0,4.0,209.78667,-11.121,0.565975,0.925016,0.594,0.646,0.9500000000000001,1.0,"cold,nocturnal",dance
7.0,0.7704019999999999,0.264599,205.697,0.380455,0.001189,0.0,1.0,4.0,316.82667,-7.358,0.46044,0.6294449999999999,0.745,0.705,0.037,1.0,funky,rap
4.0,0.26933599999999996,0.066262,110.329,0.284919,0.942491,0.000195,0.0,4.0,169.57333,-19.038,0.6302679999999999,0.5716519999999999,0.274,0.308,0.562,0.992,"soothing,classy,nocturnal,lush",jazz
